id,questionusageid,slot,behaviour,questionid,variant,maxmark,minfraction,maxfraction,flagged,questionsummary,rightanswer,responsesummary,timemodified,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,createdby,modifiedby,idnumber
36,1,30,deferredfeedback,36,1,1.0000000,0.0000000,1.0000000,0,"You need to securely connect to the console of a firewall in the company in order to add some rules, this firewall does not have a web/graphical interface, which remote support protocol or service would be best suited?
: VNC
; SSH
; RDP
; Telnet
","SSH
",,1602696779,11,0,Q36,"<p><span style=""font-size:10pt"">You need to securely connect to the console of a firewall in the company in order to add some rules, this firewall does not have a web/graphical interface, which remote support protocol or service would be best suited? </span></p>",1,"<p><span style=""font-size:10pt"">RDP stands for Remote Desktop Protocol. It is a proprietary protocol built by Microsoft to let users graphically control a remote computer.</span></p><p><span style=""font-size:10pt"">VNC stands for Virtual Network Computing. It’s an open platform independent graphical desktop sharing system designed to remotely control another computer. </span></p><p><span style=""font-size:10pt"">SSH, also known as Secure Socket Shell, is a network protocol that provides administrators with a secure way to access a remote computer. SSH also refers to the suite of utilities that implement the protocol. Most Linux computers will use SSH, there are also many devices such as firewalls and switches that can be accessed using SSH.</span></p><p><span style=""font-size:10pt"">Telnet is also worth a mention here as it can also be used to connect to devices, however telnet is not a secure connection and so it's use must be carefully considered.</span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+2KtyUs,assessment.accelerate-people.co.uk+201014173259+6avggf,0,1602696779,2,2,
4,1,31,deferredfeedback,4,1,1.0000000,0.0000000,1.0000000,0,"Read the descriptions below, which is incorrect?
: Mail server: Mail servers move and store mail over corporate networks (via LANs and WANs) and across the Internet.
; File server: a computer and storage device dedicated to storing files. Any user on the network can store files on the server.
; DNS server: A DNS server is a computer server that contains a database of IP addresses and their associated hostnames (the names we type such as www.google.com), and in most cases, serves to resolve, or translate, those common names to IP addresses as requested.
; Web Proxy Server: A proxy server sits between a client program (typically a Web browser) and an external server and is used exclusively for load balancing between client and distributed remote systems
","Web Proxy Server: A proxy server sits between a client program (typically a Web browser) and an external server and is used exclusively for load balancing between client and distributed remote systems
",,1602696779,11,0,Q4,"<p><span style=""font-size:10pt"">Read the descriptions below, which is incorrect?</span></p>",1,"<p><span style=""font-size:10pt"">Web Proxy Server: A proxy server sits between a client program (typically a Web browser) and an external server (typically another server on the Web) to filter requests, improve performance, and share connections.</span><span style=""font-size:10pt""> Whilst a web proxy can perform a degree of load balancing it is not its exclusive/primary purpose. </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+1rUrhH,assessment.accelerate-people.co.uk+201014173259+HdmpMt,0,1602696779,2,2,
5,1,32,deferredfeedback,5,1,1.0000000,0.0000000,1.0000000,0,"A network is defined as a group of two or more computer systems linked together, which of the following is NOT a valid computer network type?
:  FAN
; HAN
; CAN
; MAN
"," FAN
",,1602696779,11,0,Q5,"<p><span style=""font-size:10pt"">A network is defined as a group of two or more computer systems linked together</span><span style=""font-size:10pt"">, which of the following is NOT a valid computer network type?</span></p>",1,"<p><span style=""font-size:10pt"">local-area networks (LANs): The computers are geographically close together (that is, in the same building).</span></p><p><span style=""font-size:10pt"">wide-area networks (WANs): The computers are farther apart and are connected by telephone lines or radio waves.</span></p><p><span style=""font-size:10pt"">campus-area networks (CANs): The computers are within a limited geographic area, such as a campus or military base.</span></p><p><span style=""font-size:10pt"">metropolitan-area networks (MANs): A data network designed for a town or city.</span></p><p><span style=""font-size:10pt"">home-area networks (HANs): A network contained within a user's home that connects a person's digital devices.</span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+ak0qZv,assessment.accelerate-people.co.uk+201014173259+5ODE4q,0,1602696779,2,2,
6,1,33,deferredfeedback,6,1,1.0000000,0.0000000,1.0000000,0,"Which service model would you be using to access your emails through a browser?
: SaaS
; PaaS
; DaaS
; IaaS
","SaaS
",,1602696779,11,0,Q6,"<p><span style=""font-size:10pt"">Which service model would you be using to access your emails through a browser?</span></p>",1,"<p><span style=""font-size:10pt"">Please review notes and diagram here </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9098""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9098</span></a><span style=""font-size:10pt""> </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+4PfDv3,assessment.accelerate-people.co.uk+201014173259+FN6KHE,0,1602696779,2,2,
7,1,34,deferredfeedback,7,1,1.0000000,0.0000000,1.0000000,0,"Which is true of a class B network?
: Is used for multicasting only
; supports 65,000 hosts on each of 16,000 networks
; supports 16 million hosts on each of 126 networks
; supports 254 hosts on each of 2 million networks
","supports 65,000 hosts on each of 16,000 networks
",,1602696779,11,0,Q7,"<p><span style=""font-size:10pt"">Which is true of a class B network?</span></p>",1,"<p><span style=""font-size:10pt"">Class A - supports 16 million hosts on each of 126 networks</span></p><p><span style=""font-size:10pt"">Class B - supports 65,000 hosts on each of 16,000 networks</span></p><p><span style=""font-size:10pt"">Class C - supports 254 hosts on each of 2 million networks</span></p><p><span style=""font-size:10pt"">Class D is used for </span><span style=""font-size:10pt"">muticast</span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+Ece3J9,assessment.accelerate-people.co.uk+201014173259+BykdyY,0,1602696779,2,2,
8,1,35,deferredfeedback,8,1,1.0000000,0.0000000,1.0000000,0,"What are the correct ranges for classes A,B and C networks?
: Class A1.0.0.1 to 126.255.255.254

Class B64.1.0.1 to 127.255.255.254

Class C128.0.1.1 to 223.255.254.254
; Class A1.0.0.1 to 99.255.255.254

Class B100.1.0.1 to 199.255.255.254

Class C200.0.1.1 to 299.255.254.254
; Class A1.0.0.1 to 126.255.255.254

Class B128.1.0.1 to 191.255.255.254

Class C192.0.1.1 to 223.255.254.254
; Class A1.0.0.1 to 126.255.255.254

Class B128.1.0.1 to 223.255.255.254

Class C224.0.1.1 to 255.255.254.254
","Class A1.0.0.1 to 126.255.255.254

Class B128.1.0.1 to 191.255.255.254

Class C192.0.1.1 to 223.255.254.254
",,1602696779,11,0,Q8,"<p><span style=""font-size:10pt"">What are the correct ranges for classes A,B and C networks?</span></p>",1,"<p><span style=""font-size:10pt"">We usually simplify to the following, but the question is correct, the summart below is simplified to the first “octet” </span></p><p><span style=""font-size:10pt"">Class A – 1 to 126</span></p><p><span style=""font-size:10pt"">Class B – 128 to 191</span></p><p><span style=""font-size:10pt"">Class C – 192 to 223 </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+fADBo6,assessment.accelerate-people.co.uk+201014173259+5BPCZP,0,1602696779,2,2,
9,1,36,deferredfeedback,9,1,1.0000000,0.0000000,1.0000000,0,"How might you go about finding out your EXTERNAL IP address on a Windows system?
: Use a site like whatismyipaddress.com in the web browser
; Type ipconfig at the command prompt
; Connect to the DHCP server to look it up
; Type ipconfig /all at the command prompt
","Use a site like whatismyipaddress.com in the web browser
",,1602696779,11,0,Q9,"<p><span style=""font-size:10pt"">How might you go about finding out your EXTERNAL IP address on a Windows system?</span></p>",1,"<p><span style=""font-size:10pt"">Be sure to understand the difference between external and internal addresses, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9104""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9104</span></a> </p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+QHThje,assessment.accelerate-people.co.uk+201014173259+DeDEkU,0,1602696779,2,2,
28,2,1,deferredfeedback,28,1,1.0000000,0.0000000,1.0000000,0,"Check Disk (chkdsk) is a command run utility that is used on DOS and Microsoft Windows-based systems to check the file system, Linux has a similar command, what is it?
: chkdsk
; fdisk
; gparted
; Fsck
","fdisk
",,1602696779,11,0,Q28,"<p><span style=""font-size:10pt"">Check Disk (chkdsk)</span><span style=""font-size:10pt""> </span><span style=""font-size:10pt"">is a command run utility that is used on DOS and Microsoft Windows-based systems to check the file system</span><span style=""font-size:10pt"">, Linux has a similar command, what is it?</span></p>",1,"<p><span style=""font-size:10pt"">The system utility fsck (file system consistency check) is a tool for checking the consistency of a file system in Unix and Unix-like operating systems, such as Linux, macOS, and FreeBSD. A similar command, CHKDSK, exists in Microsoft Windows and (its ancestor) MS-DOS</span><span style=""font-size:10pt"">.</span></p><p> </p><p><span style=""font-size:10pt"">The other options listed are valid Linux commands and do relate to file systems, most specifically with the creation and management of partitions. </span><span style=""font-size:10pt"">Gparted</span><span style=""font-size:10pt""> can be used on both Windows and Linux. </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+mVFoAt,assessment.accelerate-people.co.uk+201014173259+aHbPZq,0,1602696779,2,2,
1,2,2,deferredfeedback,1,1,1.0000000,0.0000000,1.0000000,0,"Which of these is NOT a COMMON type of record you would keep in your computer maintenance system
: Purpose of maintenance activity
; System ID (/serial number)
; Software version number / release candidate
; Department / location
","Software version number / release candidate
",,1602696778,11,0,Q1,"<p><span style=""font-size:10pt"">Which of these is NOT a </span><strong><span style=""font-size:10pt"">common</span></strong><span style=""font-size:10pt""> type of record you </span><span style=""font-size:10pt"">would</span><span style=""font-size:10pt""> keep in your computer maintenance system</span></p>",1,"<p><span style=""font-size:10pt"">Software information may be stored but is not a common item to be recorded. </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173258+i9pZEm,assessment.accelerate-people.co.uk+201014173258+wPEOmO,0,1602696778,2,2,
10,2,3,deferredfeedback,10,1,1.0000000,0.0000000,1.0000000,0,"Consider the following CIDR notations and their correspondong subnet masks, one of these does not match, which is it?
: 255.0.0.0 / 24
; 255.255.255.255 / 32
; 255.255.0.0 / 16
","255.0.0.0 / 24
",,1602696779,11,0,Q10,"<p><span style=""font-size:10pt"">Consider the following CIDR notations and their correspondong subnet masks, one of these does not match, which is it?</span></p>",1,"<p><span style=""font-size:10pt"">Please review the table here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9104""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9104</span></a><span style=""font-size:10pt""> </span></p><p><span style=""font-size:10pt"">The CIDR is essentially the number of 1’s used to make the address, so 255 is 8 bits of 1, so each 255 octet is worth 8. 255 = 8, 255.255 = 16 and so on. </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+WvU7ay,assessment.accelerate-people.co.uk+201014173259+ERgvCO,0,1602696779,2,2,
11,2,4,deferredfeedback,11,1,1.0000000,0.0000000,1.0000000,0,"DNS (Domain Name System) usees what port?
: 53
; 25
; 67
; 23
","53
",,1602696779,11,0,Q11,"<p><span style=""font-size:10pt"">DNS (Domain Name System) usees what port?</span></p>",1,"<p><span style=""font-size:10pt"">DNS is port 53, more ports can be found here </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9115""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9115</span></a><span style=""font-size:10pt""> </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+IZa4S0,assessment.accelerate-people.co.uk+201014173259+tEIZrG,0,1602696779,2,2,
12,2,5,deferredfeedback,12,1,1.0000000,0.0000000,1.0000000,0,"How many bits long are IPv4 and IPv6 addresses?
: IPv4 is 64 bit, IPv6 is 128 bit
; IPv4 is 32 bit, IPv6 is 128 bit
; IPv4 is 32 bit, IPv6 is 64 bit
; IPv4 is 32 bit, IPv6 is 256 bit
","IPv4 is 32 bit, IPv6 is 128 bit
",,1602696779,11,0,Q12,"<p><span style=""font-size:10pt"">How many bits long are IPv4 and IPv6 addresses?</span></p>",1,"<p><span style=""font-size:10pt"">IPv4 is 32 bit, IPv6 is 128 bit</span><span style=""font-size:10pt"">, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9105""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9105</span></a><span style=""font-size:10pt""> </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+kRFNSi,assessment.accelerate-people.co.uk+201014173259+kIZVFB,0,1602696779,2,2,
13,2,6,deferredfeedback,13,1,1.0000000,0.0000000,1.0000000,0,"What type of numbering system does IPv6 use when written in human readable format
: Hexadecimal
; Decimal
; Binary
; Denary
","Hexadecimal
",,1602696779,11,0,Q13,"<p><span style=""font-size:10pt"">What type of numbering system does IPv6 use when written in human readable format</span></p>",1,"<p><span style=""font-size:10pt"">IPv4, each octet consists of a decimal number ranging from 0 to 255. These numbers are typically separated by periods. In IPv6, addresses are expressed as a series of eight 4-character hexadecimal numbers, which represent 16 bits each (for a total of 128 bits). </span></p><p><span style=""font-size:10pt"">Please review notes here, </span><a href=""https://vle.tdm.co.uk/mod/page/view.php?id=9105""><span class=""Hyperlink-H"" style=""font-size:10pt"">https://vle.tdm.co.uk/mod/page/view.php?id=9105</span></a><span style=""font-size:10pt""> </span></p>",1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201014173259+V4Hzpx,assessment.accelerate-people.co.uk+201014173259+PusqGG,0,1602696779,2,2,
